id,child_canonical_id,child_canonical_term,parent_canonical_id,parent_canonical_term,score,method,doc_id,sent_id,evidence_text
9764,9411,tim:/bin,23,tree,-10.088804244995117,hit_wordnet,,,
9765,9411,tim:/bin,831,time period,-11.623737335205078,hit_wordnet,,,
9766,9411,tim:/bin,584,group,-11.679230690002441,hit_wordnet,,,
9767,9411,tim:/bin,339,entity,-11.994949340820312,hit_wordnet,,,
9768,9412,projecta,584,group,-10.107359886169434,hit_wordnet,,,
9769,9412,projecta,187,collection,-10.307210922241211,hit_wordnet,,,
9770,9412,projecta,23,tree,-10.351688385009766,hit_wordnet,,,
9771,9412,projecta,339,entity,-10.360284805297852,hit_wordnet,,,
9772,9412,projecta,831,time period,-10.714237213134766,hit_wordnet,,,
9773,9419,nsswitch.conf,2441,person,-11.752474784851074,hit_wordnet,,,
9774,9419,nsswitch.conf,831,time period,-12.054773330688477,hit_wordnet,,,
9775,9419,nsswitch.conf,339,entity,-12.75191879272461,hit_wordnet,,,
9776,9419,nsswitch.conf,2176,device,-13.103816986083984,hit_wordnet,,,
9777,9419,nsswitch.conf,23,tree,-13.306922912597656,hit_wordnet,,,
9778,9457,job submission parameter,831,time period,-11.745361328125,hit_wordnet,,,
9779,9457,job submission parameter,9470,job parameter,-12.070100784301758,hit_wordnet,,,
9780,9457,job submission parameter,339,entity,-14.034652709960938,hit_wordnet,,,
9781,9457,job submission parameter,135,variable,-14.139970779418945,hit_wordnet,,,
9782,9457,job submission parameter,250,configuration parameter,-14.143106460571289,hit_wordnet,,,
9783,9465,char,2441,person,-8.194085121154785,hit_wordnet,,,
9784,9465,char,1943,character,-8.96127700805664,hit_wordnet,,,
9785,9465,char,831,time period,-9.393905639648438,hit_wordnet,,,
9786,9465,char,584,group,-9.758841514587402,hit_wordnet,,,
9787,9465,char,339,entity,-10.026371002197266,hit_wordnet,,,
9788,9468,no_val/16/,831,time period,-11.052955627441406,hit_wordnet,,,
9789,9468,no_val/16/,6343,bit integer number,-12.510858535766602,hit_wordnet,,,
9790,9468,no_val/16/,136,integer,-12.570375442504883,hit_wordnet,,,
9791,9468,no_val/16/,921,integer total number,-12.722648620605469,hit_wordnet,,,
9792,9468,no_val/16/,2441,person,-12.82218074798584,hit_wordnet,,,
9793,9469,nil,831,time period,-10.398382186889648,hit_wordnet,,,
9794,9469,nil,2441,person,-10.942023277282715,hit_wordnet,,,
9795,9469,nil,339,entity,-12.816572189331055,hit_wordnet,,,
9796,9469,nil,100,message,-12.958460807800293,hit_wordnet,,,
9797,9469,nil,1289,symbol,-13.534852027893066,hit_wordnet,,,
9798,9470,job parameter,831,time period,-11.670171737670898,hit_wordnet,,,
9799,9470,job parameter,8335,count parameter,-12.477588653564453,hit_wordnet,,,
9800,9470,job parameter,268,parameter,-12.931051254272461,hit_wordnet,,,
9801,9470,job parameter,250,configuration parameter,-14.232872009277344,hit_wordnet,,,
9802,9470,job parameter,123,number,-14.575067520141602,hit_wordnet,,,
9803,9471,global datum structure,831,time period,-10.673803329467773,hit_wordnet,,,
9804,9471,global datum structure,1318,datum structure,-11.10646915435791,hit_wordnet,,,
9805,9471,global datum structure,339,entity,-12.175043106079102,hit_wordnet,,,
9806,9471,global datum structure,1232,datum,-12.281000137329102,hit_wordnet,,,
9807,9471,global datum structure,2182,data structure,-12.870792388916016,hit_wordnet,,,
9808,9472,job_desc,2441,person,-11.453505516052246,hit_wordnet,,,
9809,9472,job_desc,339,entity,-12.56387710571289,hit_wordnet,,,
9810,9472,job_desc,831,time period,-12.581769943237305,hit_wordnet,,,
9811,9472,job_desc,584,group,-13.250697135925293,hit_wordnet,,,
9812,9472,job_desc,3105,job_env,-14.637832641601562,hit_wordnet,,,
9813,9515,plo,831,time period,-9.570219039916992,hit_wordnet,,,
9814,9515,plo,2441,person,-9.888630867004395,hit_wordnet,,,
9815,9515,plo,339,entity,-10.85519027709961,hit_wordnet,,,
9816,9515,plo,584,group,-10.909817695617676,hit_wordnet,,,
9817,9515,plo,23,tree,-11.959287643432617,hit_wordnet,,,
9818,9516,job_submit_mine,2441,person,-10.282410621643066,hit_wordnet,,,
9819,9516,job_submit_mine,339,entity,-11.088703155517578,hit_wordnet,,,
9820,9516,job_submit_mine,831,time period,-11.914669036865234,hit_wordnet,,,
9821,9516,job_submit_mine,584,group,-12.514945030212402,hit_wordnet,,,
9822,9516,job_submit_mine,187,collection,-13.454256057739258,hit_wordnet,,,
9823,9568,plugin author,2441,person,-10.431439399719238,hit_wordnet,,,
9824,9568,plugin author,339,entity,-12.721599578857422,hit_wordnet,,,
9825,9568,plugin author,166,user,-12.750791549682617,hit_wordnet,,,
9826,9568,plugin author,2871,relative,-13.495569229125977,hit_wordnet,,,
9827,9568,plugin author,947,owner,-13.663459777832031,hit_wordnet,,,
9828,9604,int32_t,831,time period,-11.869190216064453,hit_wordnet,,,
9829,9604,int32_t,339,entity,-14.484344482421875,hit_wordnet,,,
9830,9604,int32_t,2441,person,-14.542815208435059,hit_wordnet,,,
9831,9604,int32_t,136,integer,-15.074914932250977,hit_wordnet,,,
9832,9604,int32_t,584,group,-15.212964057922363,hit_wordnet,,,
9833,9605,node_inx,831,time period,-10.315387725830078,hit_wordnet,,,
9834,9605,node_inx,383,node_name,-10.866329193115234,hit_wordnet,,,
9835,9605,node_inx,339,entity,-10.931253433227539,hit_wordnet,,,
9836,9605,node_inx,584,group,-12.01706600189209,hit_wordnet,,,
9837,9605,node_inx,2441,person,-13.072999000549316,hit_wordnet,,,
9838,9608,index pair,831,time period,-10.36111068725586,hit_wordnet,,,
9839,9608,index pair,584,group,-10.654553413391113,hit_wordnet,,,
9840,9608,index pair,2441,person,-10.704922676086426,hit_wordnet,,,
9841,9608,index pair,339,entity,-10.977754592895508,hit_wordnet,,,
9842,9608,index pair,136,integer,-12.027656555175781,hit_wordnet,,,
9843,9624,uint32_t node_cnt,831,time period,-11.386899948120117,hit_wordnet,,,
9844,9624,uint32_t node_cnt,339,entity,-13.356903076171875,hit_wordnet,,,
9845,9624,uint32_t node_cnt,2441,person,-13.884020805358887,hit_wordnet,,,
9846,9624,uint32_t node_cnt,584,group,-13.916369438171387,hit_wordnet,,,
9847,9624,uint32_t node_cnt,660,v0.0.43_uint32_no_val_struct,-14.517271995544434,hit_wordnet,,,
9848,9658,special advice,586,reason,-11.528449058532715,hit_wordnet,,,
9849,9658,special advice,831,time period,-12.196537017822266,hit_wordnet,,,
9850,9658,special advice,339,entity,-12.601987838745117,hit_wordnet,,,
9851,9658,special advice,81,knowledge,-13.105981826782227,hit_wordnet,,,
9852,9658,special advice,100,message,-13.266968727111816,hit_wordnet,,,
9853,9661,resource specialization,831,time period,-12.600240707397461,hit_wordnet,,,
9854,9661,resource specialization,4468,management,-13.310392379760742,hit_wordnet,,,
9855,9661,resource specialization,2178,implementation,-13.569341659545898,hit_wordnet,,,
9856,9661,resource specialization,187,collection,-13.799938201904297,hit_wordnet,,,
9857,9661,resource specialization,339,entity,-14.246746063232422,hit_wordnet,,,
9858,9668,cpuset,831,time period,-12.471197128295898,hit_wordnet,,,
9859,9668,cpuset,187,collection,-12.789051055908203,hit_wordnet,,,
9860,9668,cpuset,584,group,-13.295825004577637,hit_wordnet,,,
9861,9668,cpuset,92,hardware,-13.678451538085938,hit_wordnet,,,
9862,9668,cpuset,2441,person,-13.744603157043457,hit_wordnet,,,
9863,9677,cgroup v,831,time period,-10.219776153564453,hit_wordnet,,,
9864,9677,cgroup v,339,entity,-12.17527961730957,hit_wordnet,,,
9865,9677,cgroup v,584,group,-12.569418907165527,hit_wordnet,,,
9866,9677,cgroup v,2441,person,-13.346447944641113,hit_wordnet,,,
9867,9677,cgroup v,465,process,-14.285408020019531,hit_wordnet,,,
9868,9701,freezer controller,3009,backup controller,-10.838769912719727,hit_wordnet,,,
9869,9701,freezer controller,709,controller,-11.93924617767334,hit_wordnet,,,
9870,9701,freezer controller,2974,control machine,-12.160502433776855,hit_wordnet,,,
9871,9701,freezer controller,2441,person,-13.295119285583496,hit_wordnet,,,
9872,9701,freezer controller,726,primary controller,-13.894761085510254,hit_wordnet,,,
9873,9712,cgroupthere,2441,person,-8.71489429473877,hit_wordnet,,,
9874,9712,cgroupthere,584,group,-9.033097267150879,hit_wordnet,,,
9875,9712,cgroupthere,339,entity,-9.570333480834961,hit_wordnet,,,
9876,9712,cgroupthere,831,time period,-11.533174514770508,hit_wordnet,,,
9877,9712,cgroupthere,2871,relative,-12.692276000976562,hit_wordnet,,,
9878,9717,confine job,50,job,-7.551240921020508,hit_wordnet,,,
9879,9717,confine job,241,individual job,-8.092885971069336,hit_wordnet,,,
9880,9717,confine job,551,heterogeneous job,-8.50766372680664,hit_wordnet,,,
9881,9717,confine job,2403,user job,-8.747944831848145,hit_wordnet,,,
9882,9717,confine job,795,sibling job,-9.122831344604492,hit_wordnet,,,
9883,9827,taskpluginparam configuration parameter,831,time period,-12.740922927856445,hit_wordnet,,,
9884,9827,taskpluginparam configuration parameter,339,entity,-14.153779983520508,hit_wordnet,,,
9885,9827,taskpluginparam configuration parameter,2441,person,-14.820700645446777,hit_wordnet,,,
9886,9827,taskpluginparam configuration parameter,250,configuration parameter,-14.893038749694824,hit_wordnet,,,
9887,9827,taskpluginparam configuration parameter,174,slurm configuration parameter,-14.98777961730957,hit_wordnet,,,
9888,9833,cpubind,2441,person,-10.529078483581543,hit_wordnet,,,
9889,9833,cpubind,1832,machine,-11.918488502502441,hit_wordnet,,,
9890,9833,cpubind,2176,device,-12.48992919921875,hit_wordnet,,,
9891,9833,cpubind,1466,tool,-12.551901817321777,hit_wordnet,,,
9892,9833,cpubind,584,group,-12.898966789245605,hit_wordnet,,,
9893,9851,configuration problem,831,time period,-11.717620849609375,hit_wordnet,,,
9894,9851,configuration problem,339,entity,-12.947738647460938,hit_wordnet,,,
9895,9851,configuration problem,1081,algorithm,-13.41024398803711,hit_wordnet,,,
9896,9851,configuration problem,2178,implementation,-13.567886352539062,hit_wordnet,,,
9897,9851,configuration problem,1470,software,-13.923049926757812,hit_wordnet,,,
9898,9856,slurm start,831,time period,-10.362279891967773,hit_wordnet,,,
9899,9856,slurm start,23,tree,-10.56539535522461,hit_wordnet,,,
9900,9856,slurm start,465,process,-12.18641471862793,hit_wordnet,,,
9901,9856,slurm start,2190,structure,-12.429852485656738,hit_wordnet,,,
9902,9856,slurm start,2441,person,-13.10051441192627,hit_wordnet,,,
9903,9909,base state,831,time period,-7.360570907592773,hit_wordnet,,,
9904,9909,base state,395,state,-9.443894386291504,hit_wordnet,,,
9905,9909,base state,339,entity,-10.092166900634766,hit_wordnet,,,
9906,9909,base state,584,group,-10.929800987243652,hit_wordnet,,,
9907,9909,base state,1111,current state,-11.432280540466309,hit_wordnet,,,
9908,2,account hierarchy,678,hierarchy,1.0,head,,,
9909,6,share factor,2842,factor,1.0,head,,,
9910,14,multifactor plugin,179,plugin,1.0,head,,,
9911,18,share formula,20,formula,1.0,head,,,
9912,30,life decay,8056,decay,1.0,head,,,
9913,43,parent account,10,account,1.0,head,,,
9914,65,slurm.conf parameter,268,parameter,1.0,head,,,
9915,67,man page,1808,page,1.0,head,,,
9916,90,high level,22,level,1.0,head,,,
9917,93,system configuration,3,configuration,1.0,head,,,
9918,96,large number,123,number,1.0,head,,,
9919,97,open file,105,file,1.0,head,,,
9920,110,maximum number,123,number,1.0,head,,,
9921,148,slurm communication,150,communication,1.0,head,,,
9922,157,large cluster,272,cluster,1.0,head,,,
9923,163,munge daemon,1268,daemon,1.0,head,,,
9924,169,slurmctld daemon,1268,daemon,1.0,head,,,
9925,170,memory size,278,size,1.0,head,,,
9926,172,stack size,278,size,1.0,head,,,
9927,173,slurm configuration,3,configuration,1.0,head,,,
9928,174,slurm configuration parameter,268,parameter,1.0,head,,,
9929,176,configuration option,215,option,1.0,head,,,
9930,178,accounting record,210,record,1.0,head,,,
9931,198,internal lock,291,lock,1.0,head,,,
9932,212,squeue command,1336,command,1.0,head,,,
9933,223,job array,741,array,1.0,head,,,
9934,233,batch job,50,job,1.0,head,,,
9935,237,job submit time,42,time,1.0,head,,,
9936,241,individual job,50,job,1.0,head,,,
9937,246,interactive job,50,job,1.0,head,,,
9938,250,configuration parameter,268,parameter,1.0,head,,,
9939,252,job termination,764,termination,1.0,head,,,
9940,253,state change,101,change,1.0,head,,,
9941,255,scheduling logic,309,logic,1.0,head,,,
9942,262,backfill plugin,179,plugin,1.0,head,,,
9943,266,backfill scheduling,232,scheduling,1.0,head,,,
9944,284,thread count,1026,count,1.0,head,,,
9945,320,operating system,119,system,1.0,head,,,
9946,324,local storage,1284,storage,1.0,head,,,
9947,331,remote procedure call,1054,call,1.0,head,,,
9948,356,job default,118,default,1.0,head,,,
9949,360,return type,363,type,1.0,head,,,
9950,368,media type,363,type,1.0,head,,,
9951,369,accept request header,3364,header,1.0,head,,,
9952,370,type response header,3364,header,1.0,head,,,
9953,375,medium type,363,type,1.0,head,,,
9954,376,type request header,3364,header,1.0,head,,,
9955,382,path parameter,268,parameter,1.0,head,,,
9956,390,query parameter,268,parameter,1.0,head,,,
9957,396,job state,395,state,1.0,head,,,
9958,399,state information,348,information,1.0,head,,,
9959,420,ping test,2561,test,1.0,head,,,
9960,431,job allocation,1160,allocation,1.0,head,,,
9961,454,list default,118,default,1.0,head,,,
9962,460,raw qos,472,qos,1.0,head,,,
9963,462,acct information,348,information,1.0,head,,,
9964,466,output format default,118,default,1.0,head,,,
9965,471,parent account default,118,default,1.0,head,,,
9966,487,cluster default,118,default,1.0,head,,,
9967,489,usage default,118,default,1.0,head,,,
9968,504,association default,118,default,1.0,head,,,
9969,506,coordinator default,118,default,1.0,head,,,
9970,523,cluster list,373,list,1.0,head,,,
9971,525,configuration information,348,information,1.0,head,,,
9972,551,heterogeneous job,50,job,1.0,head,,,
9973,552,job description,380,description,1.0,head,,,
9974,553,job list,373,list,1.0,head,,,
9975,609,wckey default,118,default,1.0,head,,,
9976,610,user list,373,list,1.0,head,,,
9977,645,time string,681,string,1.0,head,,,
9978,657,slurmd daemon,1268,daemon,1.0,head,,,
9979,663,long time,42,time,1.0,head,,,
9980,664,energy datum,1232,datum,1.0,head,,,
9981,665,string account,10,account,1.0,head,,,
9982,666,string cluster,272,cluster,1.0,head,,,
9983,668,string arbitrary comment,667,comment,1.0,head,,,
9984,682,string partition,416,partition,1.0,head,,,
9985,697,string user,166,user,1.0,head,,,
9986,726,primary controller,709,controller,1.0,head,,,
9987,728,number content format,464,format,1.0,head,,,
9988,730,string arbitrary string,681,string,1.0,head,,,
9989,731,node filtering,4398,filtering,1.0,head,,,
9990,732,extra constraint,556,constraint,1.0,head,,,
9991,740,job format,464,format,1.0,head,,,
9992,749,job failure,1269,failure,1.0,head,,,
9993,754,string job,50,job,1.0,head,,,
9994,758,string quality,2834,quality,1.0,head,,,
9995,780,resource allocation,1160,allocation,1.0,head,,,
9996,788,batch script,197,script,1.0,head,,,
9997,795,sibling job,50,job,1.0,head,,,
9998,797,contiguous node,409,node,1.0,head,,,
9999,817,integer number,123,number,1.0,head,,,
10000,825,string comma,1039,comma,1.0,head,,,
10001,831,time period,2311,period,1.0,head,,,
10002,848,job step,432,step,1.0,head,,,
10003,850,task format,464,format,1.0,head,,,
10004,864,acct_gather_profile plugin,179,plugin,1.0,head,,,
10005,883,heterogeneous job component,550,component,1.0,head,,,
10006,900,string tre,603,tre,1.0,head,,,
10007,921,integer total number,123,number,1.0,head,,,
10008,953,node format,464,format,1.0,head,,,
10009,969,billable trackable resource,830,resource,1.0,head,,,
10010,971,physical processor socket,142,socket,1.0,head,,,
10011,973,logical thread,160,thread,1.0,head,,,
10012,984,trackable resource,830,resource,1.0,head,,,
10013,1003,job signal response,207,response,1.0,head,,,
10014,1007,return code,1788,code,1.0,head,,,
10015,1021,node feature,328,feature,1.0,head,,,
10016,1034,burst buffer resource,830,resource,1.0,head,,,
10017,1060,reset format,464,format,1.0,head,,,
10018,1078,backfill scheduler,335,scheduler,1.0,head,,,
10019,1095,long total time,42,time,1.0,head,,,
10020,1111,current state,395,state,1.0,head,,,
10021,1129,user root,24,root,1.0,head,,,
10022,1161,job resource,830,resource,1.0,head,,,
10023,1182,billing weight,979,weight,1.0,head,,,
10024,1186,gang scheduling,232,scheduling,1.0,head,,,
10025,1190,last_run format,464,format,1.0,head,,,
10026,1207,slurm cli_filter plugin,179,plugin,1.0,head,,,
10027,1219,option processing,5163,processing,1.0,head,,,
10028,1220,job component,550,component,1.0,head,,,
10029,1223,slurm controller,709,controller,1.0,head,,,
10030,1234,job_submit plugin,179,plugin,1.0,head,,,
10031,1242,command line option,215,option,1.0,head,,,
10032,1254,slurm plugin api,367,api,1.0,head,,,
10033,1256,major type,363,type,1.0,head,,,
10034,1257,minor type,363,type,1.0,head,,,
10035,1261,slurm distribution,1976,distribution,1.0,head,,,
10036,1267,slurm command,1336,command,1.0,head,,,
10037,1271,slurm function,64,function,1.0,head,,,
10038,1273,lua plugin,179,plugin,1.0,head,,,
10039,1274,lua script,197,script,1.0,head,,,
10040,1278,installation directory,1496,directory,1.0,head,,,
10041,1280,global initialization,1290,initialization,1.0,head,,,
10042,1285,fini function,64,function,1.0,head,,,
10043,1287,system library,2537,library,1.0,head,,,
10044,1288,time system,119,system,1.0,head,,,
10045,1292,slurm init,1291,init,1.0,head,,,
10046,1293,slurm fini,1294,fini,1.0,head,,,
10047,1296,command line,1875,line,1.0,head,,,
10048,1300,srun command,1336,command,1.0,head,,,
10049,1302,job environment,175,environment,1.0,head,,,
10050,1315,environment variable,135,variable,1.0,head,,,
10051,1318,datum structure,2190,structure,1.0,head,,,
10052,1333,source code,1788,code,1.0,head,,,
10053,1337,salloc command,1336,command,1.0,head,,,
10054,1338,sbatch command,1336,command,1.0,head,,,
10055,1340,default partition,416,partition,1.0,head,,,
10056,1345,finished job,50,job,1.0,head,,,
10057,1349,elasticsearch plugin,179,plugin,1.0,head,,,
10058,1366,slurm.conf option,215,option,1.0,head,,,
10059,1372,port number,123,number,1.0,head,,,
10060,1383,detailed information,348,information,1.0,head,,,
10061,1418,official documentation,3650,documentation,1.0,head,,,
10062,1420,primary slurmctld,201,slurmctld,1.0,head,,,
10063,1428,container job,50,job,1.0,head,,,
10064,1430,rootless docker,1465,docker,1.0,head,,,
10065,1448,compute node,409,node,1.0,head,,,
10066,1456,execution node,409,node,1.0,head,,,
10067,1522,testing purpose,1210,purpose,1.0,head,,,
10068,1554,wrapper script,197,script,1.0,head,,,
10069,1576,interactive step,432,step,1.0,head,,,
10070,1577,batch step,432,step,1.0,head,,,
10071,1592,special user permission,1869,permission,1.0,head,,,
10072,1594,munge authentication,1807,authentication,1.0,head,,,
10073,1603,installation location,1224,location,1.0,head,,,
10074,1608,command line argument,1270,argument,1.0,head,,,
10075,1650,correct path,1458,path,1.0,head,,,
10076,1694,slurm support,2440,support,1.0,head,,,
10077,1775,configuration file,105,file,1.0,head,,,
10078,1794,nvidia gpu,812,gpu,1.0,head,,,
10079,1805,slurmrestd daemon,1268,daemon,1.0,head,,,
10080,1841,build time,42,time,1.0,head,,,
10081,1844,slurm.conf man page,1808,page,1.0,head,,,
10082,1858,user account,10,account,1.0,head,,,
10083,1870,parent directory,1496,directory,1.0,head,,,
10084,1871,service file,105,file,1.0,head,,,
10085,1923,authentication method,843,method,1.0,head,,,
10086,1924,run mode,724,mode,1.0,head,,,
10087,1925,high availability,2680,availability,1.0,head,,,
10088,1938,debug message,100,message,1.0,head,,,
10089,1956,affinity mask,2069,mask,1.0,head,,,
10090,1958,logical processor,2047,processor,1.0,head,,,
10091,1975,task distribution option,215,option,1.0,head,,,
10092,1980,consumable resource,830,resource,1.0,head,,,
10093,1982,real memory,116,memory,1.0,head,,,
10094,1984,task affinity,1954,affinity,1.0,head,,,
10095,1986,slurm.conf file,105,file,1.0,head,,,
10096,1995,man srun,1227,srun,1.0,head,,,
10097,2007,cyclic distribution,1976,distribution,1.0,head,,,
10098,2010,distribution method,843,method,1.0,head,,,
10099,2019,maximum amount,2333,amount,1.0,head,,,
10100,2023,memory requirement,1469,requirement,1.0,head,,,
10101,2024,total amount,2333,amount,1.0,head,,,
10102,2032,resource selection,1998,selection,1.0,head,,,
10103,2045,resource requirement,1469,requirement,1.0,head,,,
10104,2074,level flag,357,flag,1.0,head,,,
10105,2078,bind flag,357,flag,1.0,head,,,
10106,2085,default distribution method,843,method,1.0,head,,,
10107,2093,bind option,215,option,1.0,head,,,
10108,2121,output format,464,format,1.0,head,,,
10109,2142,scontrol show job,50,job,1.0,head,,,
10110,2150,configuration setting,1301,setting,1.0,head,,,
10111,2153,affinity plugin,179,plugin,1.0,head,,,
10112,2158,task launch plugin,179,plugin,1.0,head,,,
10113,2159,resource management,4468,management,1.0,head,,,
10114,2164,linux cgroup,2163,cgroup,1.0,head,,,
10115,2165,task launch action,1263,action,1.0,head,,,
10116,2171,complete description,380,description,1.0,head,,,
10117,2173,generic resource,830,resource,1.0,head,,,
10118,2175,optional plugin,179,plugin,1.0,head,,,
10119,2182,data structure,2190,structure,1.0,head,,,
10120,2183,slurm node,409,node,1.0,head,,,
10121,2189,gre type,363,type,1.0,head,,,
10122,2199,job information,348,information,1.0,head,,,
10123,2238,slurmd process,465,process,1.0,head,,,
10124,2239,user command,1336,command,1.0,head,,,
10125,2240,login node,409,node,1.0,head,,,
10126,2248,config file,105,file,1.0,head,,,
10127,2251,client command,1336,command,1.0,head,,,
10128,2266,priority order,152,order,1.0,head,,,
10129,2275,high priority,13,priority,1.0,head,,,
10130,2283,slurmctld node,409,node,1.0,head,,,
10131,2287,slurmd.service file,105,file,1.0,head,,,
10132,2293,epilog script,197,script,1.0,head,,,
10133,2313,high prioritytier partition,416,partition,1.0,head,,,
10134,2316,gang scheduler,335,scheduler,1.0,head,,,
10135,2323,gang scheduling logic,309,logic,1.0,head,,,
10136,2324,schedulertimeslice interval,776,interval,1.0,head,,,
10137,2325,running job,50,job,1.0,head,,,
10138,2327,important configuration parameter,268,parameter,1.0,head,,,
10139,2329,linear plugin,179,plugin,1.0,head,,,
10140,2331,cons_tre plugin,179,plugin,1.0,head,,,
10141,2334,memory page,1808,page,1.0,head,,,
10142,2336,job request,146,request,1.0,head,,,
10143,2338,default memory,116,memory,1.0,head,,,
10144,2340,maximum memory,116,memory,1.0,head,,,
10145,2341,cpu option,215,option,1.0,head,,,
10146,2342,job submission time,42,time,1.0,head,,,
10147,2345,memory limit,111,limit,1.0,head,,,
10148,2346,jobacctgatherfrequency parameter,268,parameter,1.0,head,,,
10149,2349,job preemption,2314,preemption,1.0,head,,,
10150,2351,cluster level,22,level,1.0,head,,,
10151,2355,prioritytier partition,416,partition,1.0,head,,,
10152,2362,additional parameter,268,parameter,1.0,head,,,
10153,2363,compute resource,830,resource,1.0,head,,,
10154,2368,configuration change,101,change,1.0,head,,,
10155,2374,active bitmap,2197,bitmap,1.0,head,,,
10156,2375,slurm cluster,272,cluster,1.0,head,,,
10157,2380,job queue,308,queue,1.0,head,,,
10158,2384,scontrol suspend,1178,suspend,1.0,head,,,
10159,2391,small cluster,272,cluster,1.0,head,,,
10160,2403,user job,50,job,1.0,head,,,
10161,2426,linux kernel,1446,kernel,1.0,head,,,
10162,2428,scancel command,1336,command,1.0,head,,,
10163,2452,launch task,222,task,1.0,head,,,
10164,2461,user application,364,application,1.0,head,,,
10165,2475,slurm plugin,179,plugin,1.0,head,,,
10166,2491,open mpi,2448,mpi,1.0,head,,,
10167,2513,intel mpi,2448,mpi,1.0,head,,,
10168,2517,configure time,42,time,1.0,head,,,
10169,2548,test environment,175,environment,1.0,head,,,
10170,2583,slurm allocation,1160,allocation,1.0,head,,,
10171,2585,locked memory,116,memory,1.0,head,,,
10172,2594,mpirun command,1336,command,1.0,head,,,
10173,2600,user app,2037,app,1.0,head,,,
10174,2601,exclusive allocation,1160,allocation,1.0,head,,,
10175,2602,pmi-2 library,2537,library,1.0,head,,,
10176,2605,default slurm,82,slurm,1.0,head,,,
10177,2608,slurm bootstrap mechanism,1185,mechanism,1.0,head,,,
10178,2610,regular step,432,step,1.0,head,,,
10179,2614,bootstrap mechanism,1185,mechanism,1.0,head,,,
10180,2639,slurm upgrade,1751,upgrade,1.0,head,,,
10181,2644,internal pmi implementation,2178,implementation,1.0,head,,,
10182,2657,configure script,197,script,1.0,head,,,
10183,2661,slurm api,367,api,1.0,head,,,
10184,2696,resource limit,111,limit,1.0,head,,,
10185,2702,user association,451,association,1.0,head,,,
10186,2706,sacctmgr man page,1808,page,1.0,head,,,
10187,2707,selinux context,2713,context,1.0,head,,,
10188,2715,slurm user,166,user,1.0,head,,,
10189,2750,ssh session,1498,session,1.0,head,,,
10190,2752,job submission,1167,submission,1.0,head,,,
10191,2763,priority job,50,job,1.0,head,,,
10192,2770,schedulerparameter configuration parameter,268,parameter,1.0,head,,,
10193,2772,small number,123,number,1.0,head,,,
10194,2773,submit time,42,time,1.0,head,,,
10195,2776,maximum time,42,time,1.0,head,,,
10196,2777,leaf switch,871,switch,1.0,head,,,
10197,2780,single partition,416,partition,1.0,head,,,
10198,2782,start time,42,time,1.0,head,,,
10199,2783,high priority job,50,job,1.0,head,,,
10200,2784,completion time,42,time,1.0,head,,,
10201,2787,execution time,42,time,1.0,head,,,
10202,2788,performance reason,586,reason,1.0,head,,,
10203,2791,partition pair,2227,pair,1.0,head,,,
10204,2793,single job,50,job,1.0,head,,,
10205,2794,early start time,42,time,1.0,head,,,
10206,2796,hetjob component,550,component,1.0,head,,,
10207,2797,priority partition,416,partition,1.0,head,,,
10208,2798,backfill reservation,386,reservation,1.0,head,,,
10209,2806,time limit,111,limit,1.0,head,,,
10210,2823,job time limit,111,limit,1.0,head,,,
10211,2835,slurm database,349,database,1.0,head,,,
10212,2836,sacctmgr command,1336,command,1.0,head,,,
10213,2837,scheduling priority,13,priority,1.0,head,,,
10214,2838,partition qos,472,qos,1.0,head,,,
10215,2839,relative qos,472,qos,1.0,head,,,
10216,2857,job qos,472,qos,1.0,head,,,
10217,2879,valid option,215,option,1.0,head,,,
10218,2893,aggregate limit,111,limit,1.0,head,,,
10219,2902,large job,50,job,1.0,head,,,
10220,2922,usagefactorsafe flag,357,flag,1.0,head,,,
10221,2932,format option,215,option,1.0,head,,,
10222,2948,slurm configuration file,105,file,1.0,head,,,
10223,2950,slurm configuration tool,1466,tool,1.0,head,,,
10224,2953,slurm version,985,version,1.0,head,,,
10225,2957,man slurm.conf,1593,slurm.conf,1.0,head,,,
10226,2958,slurm daemon,1268,daemon,1.0,head,,,
10227,2959,log file,105,file,1.0,head,,,
10228,2972,single database,349,database,1.0,head,,,
10229,2974,control machine,1832,machine,1.0,head,,,
10230,2976,optional backup controller,709,controller,1.0,head,,,
10231,2985,wide variety,2490,variety,1.0,head,,,
10232,2990,maximum time limit,111,limit,1.0,head,,,
10233,3008,qualified pathname,3982,pathname,1.0,head,,,
10234,3009,backup controller,709,controller,1.0,head,,,
10235,3010,unique directory,1496,directory,1.0,head,,,
10236,3011,compute server,1238,server,1.0,head,,,
10237,3012,local disk,5118,disk,1.0,head,,,
10238,3021,valid configuration,3,configuration,1.0,head,,,
10239,3028,srun option,215,option,1.0,head,,,
10240,3031,job container,745,container,1.0,head,,,
10241,3044,srun man page,1808,page,1.0,head,,,
10242,3047,cgroup.conf man page,1808,page,1.0,head,,,
10243,3049,qualified path,1458,path,1.0,head,,,
10244,3050,job step initiation,3310,initiation,1.0,head,,,
10245,3058,job completion,2753,completion,1.0,head,,,
10246,3062,text file,105,file,1.0,head,,,
10247,3064,kafka server,1238,server,1.0,head,,,
10248,3068,mariadb database,349,database,1.0,head,,,
10249,3072,database server,1238,server,1.0,head,,,
10250,3078,system type,363,type,1.0,head,,,
10251,3085,job accounting storage,1284,storage,1.0,head,,,
