chunk_id,doc_id,text,sentence_ids_json,num_sentences,start_char,end_char,estimated_tokens
doc_7ceb_chunk_0043,doc_7ceb,"Related concepts
Installing LSF on UNIX and Linux
Related reference
lsf.sudoers
LSF daemon startup control
Allowing LSF administrators to start LSF daemons with lsf.sudoers
To allow LSF administrators to start and stop LSF daemons, conﬁgure the /etc/lsf.sudoers ﬁle. If the lsf.sudoers ﬁle does not exist, only root can start
and stop LSF daemons. About this task
Using the lsf.sudoers ﬁle requires you to enable the setuid bit. Since this allows LSF administration commands to run with root privileges, do not
proceed if you do not want these commands to run with root privileges. Procedure
1. Log on as root to each LSF server host. Start with the LSF management host, and repeat these steps on all LSF hosts. Create an /etc/lsf.sudoers ﬁle on each LSF host and specify the LSF_STARTUP_USERS and LSF_STARTUP_PATH parameters. LSF_STARTUP_USERS=""lsfadmin user1""
LSF_STARTUP_PATH=/usr/share/lsf/cluster1/10.1.0/sparc-sol2/etc
LSF_STARTUP_PATH is normally the path to the LSF_SERVERDIR directory, where the LSF server binary ﬁles (lim, res, sbatchd, mbatchd,
mbschd, and so on) are installed, as deﬁned in your LSF_CONFDIR/lsf.conf ﬁle. The lsf.sudoers ﬁle must have ﬁle permission mode -rw------- (600) and be readable and writable only by root:
# ls -la /etc/lsf.sudoers
-rw------- 1 root lsf 95 Nov 22 13:57 lsf.sudoers
3. Run hostsetup --top=""/path"" --setuid to enable the set-user-ID mode bit on the LSF administration commands, where path is the LSF top-
level installation directory that contains the cluster to which the local host belongs. The path must be accessible to the local host where
hostsetup is running.","[""doc_7ceb_sent_00463"", ""doc_7ceb_sent_00464"", ""doc_7ceb_sent_00465"", ""doc_7ceb_sent_00466"", ""doc_7ceb_sent_00467"", ""doc_7ceb_sent_00468"", ""doc_7ceb_sent_00469"", ""doc_7ceb_sent_00470"", ""doc_7ceb_sent_00471"", ""doc_7ceb_sent_00472"", ""doc_7ceb_sent_00473"", ""doc_7ceb_sent_00474""]",12,57739,59362,319
doc_7ceb_chunk_0044,doc_7ceb,"The path must be accessible to the local host where
hostsetup is running. Additionally, by default, the hostsetup command is not added to the system PATH, so specify a full or relative path to
run it. For example, if your hostsetup command is in the /LSF_TOP/10.1/install directory, then specify the full path to the command and run:
# /LSF_TOP/10.1/install/hostsetup --top=""/LSF_TOP/10.1/install"" --setuid
Alternatively, you can switch to the directory where you have the hostsetup command to run the command; in this case, preface the command
with ./. For example, switch to the /LSF_TOP/10.1/install directory, and then run:
# ./hostsetup --top=""/LSF_TOP/10.1/install"" --setuid The --setuid setting enables the set-user-ID mode bit for the following LSF executable ﬁles: badmin, lsadmin, egosh, utmpreg, swtbl_api,
ntbl_api, lstbl_nid, and swtbl_poe. # lsfrestart
Setting up automatic LSF startup
Conﬁgure LSF daemons to start automatically on every LSF server host in the cluster. Procedure
Use the boot=y option of the hostsetup command. Manage software licenses and other shared resources
Set up an LSF external LIM (ELIM) to monitor software licenses as dynamic shared resources. How LSF uses dynamic shared resources
LSF recognizes two main types of resources:
Host-based resources are available on all hosts in the cluster, for example, host type and model, or nodelocked software licenses. Shared resources are managed as dynamic load indexes available for a group of hosts in the cluster, for example, networked floating software
licenses, shared ﬁle systems. Shared resources are shared by a group of LSF hosts.","[""doc_7ceb_sent_00474"", ""doc_7ceb_sent_00475"", ""doc_7ceb_sent_00476"", ""doc_7ceb_sent_00477"", ""doc_7ceb_sent_00478"", ""doc_7ceb_sent_00479"", ""doc_7ceb_sent_00480"", ""doc_7ceb_sent_00481"", ""doc_7ceb_sent_00482"", ""doc_7ceb_sent_00483"", ""doc_7ceb_sent_00484"", ""doc_7ceb_sent_00485""]",12,59289,60966,317
doc_7ceb_chunk_0045,doc_7ceb,"Shared resources are shared by a group of LSF hosts. LSF manages shared resources for host selection and batch or interactive job execution. These
resources are dynamic resources because the load on the system changes with the availability of the resources. Software licenses as shared resources
The most common application of shared resources is to manage software application licenses. You submit jobs that require those licenses and LSF
runs the jobs according to their priorities when licenses are available. When licenses are not available, LSF queues the jobs then dispatches them
when licenses are free. Conﬁguring application licenses as shared resources ensures optimal use of costly and critical resources. Deﬁne dynamic shared resources in an ELIM
For LSF to use a shared resource like a software license, you must deﬁne the resource in the Resource section of the lsf.shared ﬁle. You deﬁne the
type of resource and how often you want LSF to refresh the value of the resource. For LSF to track the resources correctly over time, you must deﬁne them as external load indexes. LSF updates load indexes periodically with a
program called an External Load Information Manager (ELIM). An ELIM can be a shell script or a compiled binary program, which returns the values of the shared resources you deﬁne. The ELIM must be named
elim and located in the LSF_SERVERDIR directory:
/usr/share/lsf/lsf/cluser1/10.1.0/sparc-sol2/etc/elim
You can ﬁnd examples of ELIM in the misc/examples directory.","[""doc_7ceb_sent_00485"", ""doc_7ceb_sent_00486"", ""doc_7ceb_sent_00487"", ""doc_7ceb_sent_00488"", ""doc_7ceb_sent_00489"", ""doc_7ceb_sent_00490"", ""doc_7ceb_sent_00491"", ""doc_7ceb_sent_00492"", ""doc_7ceb_sent_00493"", ""doc_7ceb_sent_00494"", ""doc_7ceb_sent_00495"", ""doc_7ceb_sent_00496""]",12,60914,62412,306
doc_7ceb_chunk_0046,doc_7ceb,"The ELIM must be named
elim and located in the LSF_SERVERDIR directory:
/usr/share/lsf/lsf/cluser1/10.1.0/sparc-sol2/etc/elim
You can ﬁnd examples of ELIM in the misc/examples directory. Example of shared licenses
In the lsf.shared ﬁle, deﬁne two dynamic shared resources for software licenses, named license1 and license2:
Begin Resource
RESOURCENAME TYPE INTERVAL INCREASING RELEASE DESCRIPTION # Keywords
license1 Numeric 30 N Y (license1 resource) license2 Numeric 30 N Y (license2 resource) End Resource
The TYPE parameter for a shared resource can be one of the following types:
Numeric
Boolean
String
In this case, the resource is Numeric. The INTERVAL parameter speciﬁes how often you want the value to be refreshed. In this example, the ELIM updates the value of the shared
resources license1 and license2 every 30 seconds. The N in the INCREASING column means that the license resources are decreasing; that is, as more licenses become available, the load
becomes lower. The Y in the RELEASE column means that the license resources are released when a job that uses the license is suspended. Map dynamic shared resources to hosts
To make LSF aware of where the deﬁned dynamic shared resources license1 and license2 you deﬁned, map them to the hosts where they are
located. In the LSF_CONFDIR/lsf.cluster.cluster_name ﬁle, conﬁgure a ResourceMap section to specify the mapping between shared resources license1
and license2 you deﬁned in the LSF_CONFDIR/lsf.shared ﬁle, and the hosts you want to map them to:
Begin ResourceMap
RESOURCENAME LOCATION
license1 [all]
license1 [all]
End ResourceMap In this resource map, the [all] attribute under the LOCATION parameter means that resources license1 and license2 under the
RESOURCENAME parameter are available on all hosts in the cluster. Only one ELIM needs to run on the management host because the two resources
are the same for all hosts. If the location of the resources is different on different hosts, a different ELIM must run on every host.","[""doc_7ceb_sent_00496"", ""doc_7ceb_sent_00497"", ""doc_7ceb_sent_00498"", ""doc_7ceb_sent_00499"", ""doc_7ceb_sent_00500"", ""doc_7ceb_sent_00501"", ""doc_7ceb_sent_00502"", ""doc_7ceb_sent_00503"", ""doc_7ceb_sent_00504"", ""doc_7ceb_sent_00505"", ""doc_7ceb_sent_00506"", ""doc_7ceb_sent_00507""]",12,62225,64230,405
doc_7ceb_chunk_0047,doc_7ceb,"In this resource map, the [all] attribute under the LOCATION parameter means that resources license1 and license2 under the
RESOURCENAME parameter are available on all hosts in the cluster. Only one ELIM needs to run on the management host because the two resources
are the same for all hosts. If the location of the resources is different on different hosts, a different ELIM must run on every host. Monitor dynamic shared resources
For LSF to receive external load indexes correctly, the ELIM must send a count of the available resources to standard output in the following format:
number_indexes [index_name index_value] ... The ﬁelds in this example contain 2 license1 3 license2 2 , which represents:
The total number of external load indexes (2) The name of the ﬁrst external load index (license1) The value of the ﬁrst load index (3) The name of the second external load index (license2) The value of the second load index (2)
Write the ELIM program The ELIM must be an executable program, named elim, located in the LSF_SERVERDIR directory. When the lim daemon is started or restarted, it runs the elim program on the same host and takes the standard output of the external load indexes
that are sent by the elim program. In general, you can deﬁne any quantiﬁable resource as an external load index, write an ELIM to report its value,
and use it as an LSF resource. The following example ELIM program uses license1 and license2 and assumes that the FLEXlm license server controls them:
NUMLIC=2 # number of dynamic shared resources
while true
do
TMPLICS='/usr/share/lsf/cluster1/10.1.0/sparc-sol2/etc/lic -c
/usr/share/lsf/cluster1/conf/license.dat -f license1, license2'
LICS='echo $TMPLICS | sed -e s/-/_/g'
echo $NUMLIC $LICS # $NUMLIC is number of dynamic shared
resource
sleep 30 # Resource
done
In the script, the sed command changes the minus sign (-) to underscore (_) in the license feature names because LSF uses the minus sign for
calculation, and it is not allowed in resource names.","[""doc_7ceb_sent_00507"", ""doc_7ceb_sent_00508"", ""doc_7ceb_sent_00509"", ""doc_7ceb_sent_00510"", ""doc_7ceb_sent_00511"", ""doc_7ceb_sent_00512"", ""doc_7ceb_sent_00513"", ""doc_7ceb_sent_00514"", ""doc_7ceb_sent_00515"", ""doc_7ceb_sent_00516"", ""doc_7ceb_sent_00517"", ""doc_7ceb_sent_00518""]",12,63829,65833,425
doc_7ceb_chunk_0048,doc_7ceb,"The following example ELIM program uses license1 and license2 and assumes that the FLEXlm license server controls them:
NUMLIC=2 # number of dynamic shared resources
while true
do
TMPLICS='/usr/share/lsf/cluster1/10.1.0/sparc-sol2/etc/lic -c
/usr/share/lsf/cluster1/conf/license.dat -f license1, license2'
LICS='echo $TMPLICS | sed -e s/-/_/g'
echo $NUMLIC $LICS # $NUMLIC is number of dynamic shared
resource
sleep 30 # Resource
done
In the script, the sed command changes the minus sign (-) to underscore (_) in the license feature names because LSF uses the minus sign for
calculation, and it is not allowed in resource names. The lic utility is available from IBM Support. You can also use the FLEXlm command lmstat to make your own ELIM. Use the dynamic shared resources
To enable the new shared resources in your cluster, restart LSF with the following commands:
lsadmin reconﬁg
badmin reconﬁg
If no errors are found, use the lsload -l command to verify the value of your dynamic shared resources:
HOST_NAME status r15s r1m r15m ut pg io ls it tmp swp mem license1 license2
hosta ok 0.1 0.3 0.4 8% 0.2 50 73 0 62M 700M 425M 3 0
hostb ok 0.1 0.1 0.4 4% 5.7 3 3 0 79M 204M 64M 3 0
Submit jobs that use shared resources
To submit a batch job that uses one license1 resource, use the command following command: % bsub -R 'rusage[license1=1:duration=1]' myjob
In the resource requirement (rusage) string, duration=1 means that license1 is reserved for 1 minute to give LSF time to check it out from
FLEXlm. You can also specify the resource requirement string at queue level, in the RES_REQ parameter for the queue. In the
LSB_CONFDIR/cluster_name/conﬁgdir/lsb.queues ﬁle, specify the following resource requirement string:
Begin Queue
QUEUE_NAME = license1
RES_REQ=rusage[license1=1:duration=1]
End Queue
Then, submit a batch job that uses one license1 resource by using the following command:
% bsub -q license1 myjob
When licenses are available, LSF runs your jobs right away; when all licenses are in use, LSF puts your job in a queue and dispatches them as licenses
become available. This way, all of your licenses are used to the best advantage. For more information
For more information about the lsf.shared and lsf.cluster.cluster_name ﬁles and the parameters for conﬁguring shared resources, see the
Conﬁguration Reference. For more information about adding external resources to your cluster and conﬁguring an ELIM to customize resources, see External load
indices in Administering IBM® Spectrum LSF. Troubleshooting LSF problems
Troubleshoot common LSF problems and understand LSF error messages. If you cannot ﬁnd a solution to your problem here, contact IBM Support.","[""doc_7ceb_sent_00518"", ""doc_7ceb_sent_00519"", ""doc_7ceb_sent_00520"", ""doc_7ceb_sent_00521"", ""doc_7ceb_sent_00522"", ""doc_7ceb_sent_00523"", ""doc_7ceb_sent_00524"", ""doc_7ceb_sent_00525"", ""doc_7ceb_sent_00526"", ""doc_7ceb_sent_00527"", ""doc_7ceb_sent_00528"", ""doc_7ceb_sent_00529""]",12,65203,67884,549
doc_7ceb_chunk_0049,doc_7ceb,"If you cannot ﬁnd a solution to your problem here, contact IBM Support. Solving common LSF problems
 Most problems are due to incorrect installation or conﬁguration. Before you start to troubleshoot LSF problems, always check the error log
ﬁles ﬁrst. Log messages often point directly to the problem. LSF error messages
 The following error messages are logged by the LSF daemons, or displayed by the lsadmin ckconﬁg and badmin ckconﬁg commands. Solving common LSF problems
Most problems are due to incorrect installation or conﬁguration. Before you start to troubleshoot LSF problems, always check the error log ﬁles ﬁrst. Log messages often point directly to the problem. Finding LSF error logs
When something goes wrong, LSF server daemons log error messages in the LSF log directory (speciﬁed by the LSF_LOGDIR parameter in the lsf.conf
ﬁle). Procedure
Make sure that the primary LSF administrator owns LSF_LOGDIR, and that root can write to this directory. If an LSF server is unable to write to LSF_LOGDIR, then the error logs are created in /tmp. LSF logs errors to the following ﬁles:
lim.log.host_name
res.log.host_name
pim.log.host_name
mbatchd.log.management_host
mbschd.log.management_host
sbatchd.log.management_host
vemkd.log.management_host
If these log ﬁles contain any error messages that you do not understand, contact IBM Support. Diagnosing and ﬁxing most LSF problems
General troubleshooting steps for most LSF problems.","[""doc_7ceb_sent_00529"", ""doc_7ceb_sent_00530"", ""doc_7ceb_sent_00531"", ""doc_7ceb_sent_00532"", ""doc_7ceb_sent_00533"", ""doc_7ceb_sent_00534"", ""doc_7ceb_sent_00535"", ""doc_7ceb_sent_00536"", ""doc_7ceb_sent_00537"", ""doc_7ceb_sent_00538"", ""doc_7ceb_sent_00539"", ""doc_7ceb_sent_00540""]",12,67812,69254,276
doc_7ceb_chunk_0050,doc_7ceb,"Diagnosing and ﬁxing most LSF problems
General troubleshooting steps for most LSF problems. Procedure
1. Run the lsadmin ckconﬁg -v command and note any errors that are shown in the command output. Look for the error in one of the problems described in this section. If none of these troubleshooting steps applies to your situation, contact
IBM Support. Use the following commands to restart the LSF cluster:
# bctrld restart lim all
# bctrld restart res all
# bctrld restart sbd all
3. Run the ps -ef command to see whether the LSF daemons are running. Look for the processes similar to the following command output:
root 17426 1 0 13:30:40 ? 0:00 /opt/lsf/cluster1/10.1.0/sparc-sol10/etc/lim
root 17436 1 0 13:31:11 ? 0:00 /opt/lsf/cluster1/10.1.0/sparc-sol10/etc/sbatchd
root 17429 1 0 13:30:56 ? 0:00 /opt/lsf/cluster1/10.1.0/sparc-sol10/etc/res
4. Check the LSF error logs on the ﬁrst few hosts that are listed in the Host section of the LSF_CONFDIR/lsf.cluster.cluster_name ﬁle. If the LSF_MASTER_LIST parameter is deﬁned in the LSF_CONFDIR/lsf.conf ﬁle, check the error logs on the hosts that are listed in this
parameter instead. Unable to open the lsf.conf ﬁle
You might see this message when you run the lsid ﬁle. The message usually means that the LSF_CONFDIR/lsf.conf ﬁle is not accessible to LSF. About this task
By default, LSF checks the directory that is deﬁned by the LSF_ENVDIR parameter for the lsf.conf ﬁle.","[""doc_7ceb_sent_00540"", ""doc_7ceb_sent_00541"", ""doc_7ceb_sent_00542"", ""doc_7ceb_sent_00543"", ""doc_7ceb_sent_00544"", ""doc_7ceb_sent_00545"", ""doc_7ceb_sent_00546"", ""doc_7ceb_sent_00547"", ""doc_7ceb_sent_00548"", ""doc_7ceb_sent_00549"", ""doc_7ceb_sent_00550"", ""doc_7ceb_sent_00551""]",12,69162,70592,293
doc_7ceb_chunk_0051,doc_7ceb,"About this task
By default, LSF checks the directory that is deﬁned by the LSF_ENVDIR parameter for the lsf.conf ﬁle. If the lsf.conf ﬁle is not in LSF_ENVDIR, LSF
looks for it in the /etc directory. For more information, see Setting up the LSF environment with cshrc.lsf and proﬁle.lsf. Procedure
Make sure that a symbolic link exists from /etc/lsf.conf to lsf.conf
Use the csrhc.lsf or proﬁle.lsf script to set up your LSF environment. Ensure that the cshrc.lsf or proﬁle.lsf script is available for users to set the LSF environment variables. LIM dies quietly
When the LSF LIM daemon exits unexpectedly, check for errors in the LIM conﬁguration ﬁles. Procedure
Run the lsadmin ckconﬁg -v commands. This command displays most conﬁguration errors. If the command does not report any errors, check in the LIM error log. LIM communication times out Sometimes the LIM is up, but running the lsload command prints the Communication time out error message. About this task
If the LIM just started, LIM needs time to get initialized by reading conﬁguration ﬁles and contacting other instances of LIM.","[""doc_7ceb_sent_00551"", ""doc_7ceb_sent_00552"", ""doc_7ceb_sent_00553"", ""doc_7ceb_sent_00554"", ""doc_7ceb_sent_00555"", ""doc_7ceb_sent_00556"", ""doc_7ceb_sent_00557"", ""doc_7ceb_sent_00558"", ""doc_7ceb_sent_00559"", ""doc_7ceb_sent_00560"", ""doc_7ceb_sent_00561"", ""doc_7ceb_sent_00562""]",12,70475,71570,234
doc_7ceb_chunk_0052,doc_7ceb,"About this task
If the LIM just started, LIM needs time to get initialized by reading conﬁguration ﬁles and contacting other instances of LIM. If the LIM does not
become available within one or two minutes, check the LIM error log for the host you are working on. To prevent communication timeouts when the local LIM is starting or restarting, deﬁne the parameter LSF_SERVER_HOSTS in the lsf.conf ﬁle. The
client contacts the LIM on one of the LSF_SERVER_HOSTS and runs the command. At least one of the hosts that are deﬁned in the list must have a
LIM that is up and running. When the local LIM is running but the cluster has no management host, LSF applications display the Cannot locate master LIM now, try
later. message. Procedure
Check the LIM error logs on the ﬁrst few hosts that are listed in the Host section of the lsf.cluster.cluster_name ﬁle. If the LSF_MASTER_LIST
parameter is deﬁned in the lsf.conf ﬁle, check the LIM error logs on the hosts that are listed in this parameter instead. Management host LIM is down Sometimes the management host LIM is up, but running the lsload or lshosts command displays the Master LIM is down; try later. About this task
If the /etc/hosts ﬁle on the host where the management host LIM is running is conﬁgured with the host name that is assigned to the loopback IP
address (127.0.0.1), LSF client LIM cannot contact the management host LIM. When the management host LIM starts up, it sets its ofﬁcial host
name and IP address to the loopback address. Any client requests get the management host LIM address as 127.0.0.1, and try to connect to it, and
in fact tries to access itself.","[""doc_7ceb_sent_00562"", ""doc_7ceb_sent_00563"", ""doc_7ceb_sent_00564"", ""doc_7ceb_sent_00565"", ""doc_7ceb_sent_00566"", ""doc_7ceb_sent_00567"", ""doc_7ceb_sent_00568"", ""doc_7ceb_sent_00569"", ""doc_7ceb_sent_00570"", ""doc_7ceb_sent_00571"", ""doc_7ceb_sent_00572"", ""doc_7ceb_sent_00573""]",12,71428,73070,373
doc_7ceb_chunk_0053,doc_7ceb,"Any client requests get the management host LIM address as 127.0.0.1, and try to connect to it, and
in fact tries to access itself. Procedure
Check the IP conﬁguration of your management host LIM in /etc/hosts. The following example incorrectly sets the management host LIM IP address to the loopback address:
127.0.0.1 localhost myhostname The following example correctly sets the management host LIM IP address:
For a management host LIM running on a host that uses an IPv6 address, the loopback address is ::1. The following example correctly sets the management host LIM IP address by using an IPv6 address:
::1 localhost ipv6-localhost ipv6-loopback
fe00::0 ipv6-localnet
ff00::0 ipv6-mcastprefix
ff02::1 ipv6-allnodes
ff02::2 ipv6-allrouters
ff02::3 ipv6-allhosts
User permission denied
If the remote host cannot securely determine the user ID of the user that is requesting remote execution, remote execution fails with an User
permission denied error message. Procedure
1. Check the RES error log on the remote host for more detailed error message. If you do not want to conﬁgure an identiﬁcation daemon (LSF_AUTH in lsf.conf), all applications that do remote executions must be owned by
root with the setuid bit set. Run the chmod 4755 ﬁlename command. If the application binary ﬁles are on an NFS-mounted ﬁle system, make sure that the ﬁle system is not mounted with the nosuid flag. If you are using an identiﬁcation daemon (the LSF_AUTH parameter in the lsf.conf ﬁle), the inetd daemon must be conﬁgured. The
identiﬁcation daemon must not be run directly. Inconsistent host names in a name server with /etc/hosts and /etc/hosts.equiv can also cause this problem.","[""doc_7ceb_sent_00573"", ""doc_7ceb_sent_00574"", ""doc_7ceb_sent_00575"", ""doc_7ceb_sent_00576"", ""doc_7ceb_sent_00577"", ""doc_7ceb_sent_00578"", ""doc_7ceb_sent_00579"", ""doc_7ceb_sent_00580"", ""doc_7ceb_sent_00581"", ""doc_7ceb_sent_00582"", ""doc_7ceb_sent_00583"", ""doc_7ceb_sent_00584""]",12,72938,74624,343
doc_7ceb_chunk_0054,doc_7ceb,"Inconsistent host names in a name server with /etc/hosts and /etc/hosts.equiv can also cause this problem. If the LSF_USE_HOSTEQUIV
parameter is deﬁned in the lsf.conf ﬁle, check that the /etc/hosts.equiv ﬁle or the HOME/.rhosts ﬁle on the destination host has the client host
name in it. For Windows hosts, users must register and update their Windows passwords by using the lspasswd command. Passwords must be 3
characters or longer, and 31 characters or less. For Windows password authentication in a non-shared ﬁle system environment, you must deﬁne the parameter LSF_MASTER_LIST in the
lsf.conf ﬁle so that jobs run with correct permissions. If you do not deﬁne this parameter, LSF assumes that the cluster uses a shared ﬁle
system environment. Remote execution fails because of non-uniform ﬁle name space
A non-uniform ﬁle name space might cause a command to fail with the chdir(...) failed: no such file or directory message. About this task
You are trying to run a command remotely, but either your current working directory does not exist on the remote host, or your current working
directory is mapped to a different name on the remote host. If your current working directory does not exist on a remote host, do not run commands remotely on that host. Procedure
If the directory exists, but is mapped to a different name on the remote host, you must create symbolic links to make them consistent. LSF can resolve most, but not all, problems by using automount. The automount maps must be managed through NIS.","[""doc_7ceb_sent_00584"", ""doc_7ceb_sent_00585"", ""doc_7ceb_sent_00586"", ""doc_7ceb_sent_00587"", ""doc_7ceb_sent_00588"", ""doc_7ceb_sent_00589"", ""doc_7ceb_sent_00590"", ""doc_7ceb_sent_00591"", ""doc_7ceb_sent_00592"", ""doc_7ceb_sent_00593"", ""doc_7ceb_sent_00594"", ""doc_7ceb_sent_00595""]",12,74518,76040,327
doc_7ceb_chunk_0055,doc_7ceb,"The automount maps must be managed through NIS. Contact IBM Support if you are running automount and LSF is not able to locate directories on remote hosts. Batch daemons die quietly
When the LSF batch daemons sbatchd and mbatchd exit unexpectedly, check for errors in the conﬁguration ﬁles. About this task
If the mbatchd daemon is running but the sbatchd daemon dies on some hosts, it might be because mbatchd is not conﬁgured to use those hosts. Procedure
Check the sbatchd and mbatchd daemon error logs. Run the badmin ckconﬁg command to check the conﬁguration. Check for email in the LSF administrator mailbox. sbatchd starts but mbatchd does not
When the sbatchd daemon starts but the mbatchd daemon is not running, it is possible that mbatchd is temporarily unavailable because the
management host LIM is temporarily unknown. The sbatchd: unknown service error message displays. Procedure
1. Run the lsid command to check whether LIM is running. If LIM is not running properly, follow the steps in the following topics to ﬁx LIM problems:
LIM dies quietly
LIM communication times out
Management host LIM is down
2.","[""doc_7ceb_sent_00595"", ""doc_7ceb_sent_00596"", ""doc_7ceb_sent_00597"", ""doc_7ceb_sent_00598"", ""doc_7ceb_sent_00599"", ""doc_7ceb_sent_00600"", ""doc_7ceb_sent_00601"", ""doc_7ceb_sent_00602"", ""doc_7ceb_sent_00603"", ""doc_7ceb_sent_00604"", ""doc_7ceb_sent_00605"", ""doc_7ceb_sent_00606""]",12,75992,77112,241
